"requests/s","ProcessTime","QueueTime","SendTime"
"1200.537124","0.002367","0.000609417","0.00010625"
"1113.950664","0.001996417","0.000109333","7.7E-5"
"1141.060484","0.001993333","0.000132083","8.75E-5"
"1150.537382","0.00184875","0.000120167","7.64E-5"
"1080.868181","0.001927083","9.69E-5","9.12E-5"
"1180.536406","0.001891167","8.39E-5","7.85E-5"
"1089.992886","0.00185175","0.000118917","7.03E-5"
"1157.247279","0.0022545","0.000358417","9.33E-5"
"1146.004255","0.002574667","0.003719083","9.29E-5"
"1277.223011","0.0020345","0.00013425","8.51E-5"
"1152.415979","0.001971","0.00036425","5.8E-5"
"1138.621008","0.001853667","0.000132417","5.97E-5"
"1170.847795","0.002010917","9.50E-5","8.025E-5"
"1235.417507","0.002260083","0.000543417","8.47E-5"
"1252.422772","0.002626833","0.00163075","0.00012375"
"1218.944052","0.002589833","0.002727917","0.000104333"
"1155.506006","0.003238583","0.005769083","0.00012375"
"1112.928852","0.002854083","0.003936917","0.00011275"
"1160.539485","0.002313","0.00015775","0.000131833"
"1215.599403","0.002574917","0.00162225","0.000114917"
"1162.435255","0.002060917","0.000107333","8.925E-5"
"1088.039861","0.002052583","0.000115917","8.21E-5"
"1180.813599","0.002123917","0.000146917","7.1E-5"
"1120.210022","0.00206775","0.000285333","6.06E-5"
"1135.0737","0.001933417","0.000316","7.725E-5"
"1062.786046","0.00198475","0.000122417","8.96E-5"
"1107.773401","0.001981917","0.000104417","8.075E-5"
"1150.564871","0.002039417","0.000132833","8.325E-5"
"1126.882082","0.002014417","0.0001505","9.12E-5"
"1219.051565","0.0022635","0.0004095","8.13E-5"
"1176.258765","0.001894167","0.00012575","7.54E-5"
"1191.807272","0.002233833","0.001128417","9.22E-5"
"1278.821458","0.002197167","0.000145667","8.46E-5"
"1185.754843","0.002083333","0.000133083","9.97E-5"
"1177.676822","0.001901417","0.00040025","5.62E-5"
"1239.59222","0.00195075","0.0001315","7.86E-5"
"1270.171925","0.00184525","9.525E-5","8.72E-5"
"1228.40689","0.002090917","0.000296333","0.00010925"
"1227.183919","0.002050333","0.000144083","8.35E-5"
"1260.650768","0.002265083","0.00013725","0.000104667"
"1233.68005","0.00233625","0.000708583","9.12E-5"
"1221.51191","0.00242075","0.000167833","0.000110833"
"1200.852059","0.002343333","0.0001535","0.000114"
"1250.932681","0.002289","0.000155167","0.000120833"
"1270.373819","0.00260025","0.000931417","8.06E-5"
"1302.807897","0.0022","0.000133167","9.18E-5"
"1307.781803","0.002033917","0.000128","9.95E-5"
"1347.561328","0.002088333","0.000560417","9.51E-5"
"1359.855583","0.00269975","0.000203333","0.000168167"
"1344.20578","0.002625167","0.000291417","0.000171167"
"1312.028796","0.002604083","0.001316417","0.000107083"
"1265.180631","0.002590167","0.00017925","0.000103917"
"1290.725862","0.00248175","0.00186325","0.000111333"
"1330.953061","0.002518167","0.000681333","0.000107583"
"1378.88091","0.002172333","0.000121583","0.000105"
"1316.179617","0.002174583","0.000190167","0.000112"
"1223.64752","0.002115083","0.00013175","8.41E-5"
"1300.856385","0.002282917","0.000259167","0.000117167"
"1341.42955","0.002233667","0.00054625","8.99E-5"
"1325.705541","0.002252417","0.000487833","0.000116083"
"1356.104531","0.002251583","0.00015775","0.00010175"
"1419.660109","0.001989417","0.000159667","8.23E-5"
"1361.590763","0.002365417","0.000244583","0.000113583"
"1372.066781","0.00204775","0.00012725","8.95E-5"
"1360.872359","0.002367333","0.0004605","8.17E-5"
"1375.49388","0.00272775","0.000245583","0.000121667"
"1401.973025","0.002464583","0.000198","0.0001185"
"1420.696658","0.0022505","0.00014825","7.54E-5"
"1409.353517","0.002141667","0.000137333","9.63E-5"
"1406.31417","0.00204325","0.000237083","8.2E-5"
"1382.050159","0.00218975","0.000149583","0.000100667"
"1478.220873","0.002068083","0.000235083","7.63E-5"
"1408.500149","0.002066083","0.000174417","9.04E-5"
"1395.197464","0.00219775","0.000144667","9.42E-5"
"1499.302291","0.002113583","0.00281125","8.31E-5"
"1537.086154","0.002313417","0.000206833","0.000118917"
"1558.445112","0.002093083","0.000817583","8.3E-5"
"1484.017477","0.002167","0.00039175","7.68E-5"
"1568.428809","0.002307","0.000182083","8.43E-5"
"1573.843729","0.002289083","0.001005167","8.8E-5"
"1548.768667","0.002666417","0.00038625","0.00012425"
"1473.230408","0.00248","0.0017135","0.000127417"
"1555.09353","0.002674167","0.002102833","0.00010675"
"1549.133956","0.002465833","0.000197417","0.000115833"
"1569.599527","0.002627083","0.000204333","0.000136833"
"1526.766788","0.002735917","0.001105917","0.000143167"
"1502.824325","0.002581333","0.0008665","0.000114"
"1451.179572","0.002150667","0.000258833","8.12E-5"
"1556.676159","0.002221083","0.00052475","0.000106417"
"1633.426416","0.00200025","0.000142833","8.46E-5"
"1482.710733","0.001873917","0.00013625","0.000112833"
"1583.420782","0.0020105","0.0001595","9.575E-5"
"1525.503733","0.002171833","0.000151667","9.125E-5"
"1582.324119","0.002050167","0.00017175","0.000129333"
"1566.587322","0.00200375","0.0001685","0.0001095"
"1601.764796","0.002030167","0.000166","8.98E-5"
"1638.810667","0.001913583","0.000146667","0.000107083"
"1583.464385","0.002027917","0.000189833","9.23E-5"
"1684.368798","0.001834","0.000168917","9.2E-5"
"1615.444787","0.001935","0.0001295","9.17E-5"
"1647.865044","0.00203075","0.00014275","9.13E-5"
"1665.455776","0.002000833","0.000156417","9.48E-5"
"1656.402462","0.002156083","0.000143583","9.02E-5"
"1607.149273","0.0020105","0.000201917","8.99E-5"
"1645.094365","0.001986167","0.000151583","0.0001125"
"1668.131664","0.001793333","0.000133917","0.000103583"
"1667.206921","0.00215925","0.000139917","0.000168583"
"1600.248839","0.001890417","0.000140417","0.000110833"
"1652.117175","0.00271925","0.00092325","4.67E-5"
"1678.572482","0.0019275","0.000159833","3.6E-5"
"1658.933187","0.00266575","0.00051975","2.29E-5"
"1650.534621","0.002864","0.001474","0.000140167"
"1713.803113","0.0024775","0.000381833","0.000112833"
"1649.701838","0.002379583","0.001327833","0.00011125"
"1679.706036","0.002053333","0.000415917","9.56E-5"
"1641.963713","0.002288","0.00014575","5.93E-5"
"1687.940431","0.002329583","0.000157167","8.9E-5"
"1676.999011","0.0019485","0.000148583","9.90E-5"
"1770.780961","0.002513417","0.000350083","6.33E-5"
"1919.380505","0.002235333","0.000426167","6.175E-5"
"1740.574719","0.002630833","0.000474167","7.92E-5"
"1672.63484","0.00264825","0.000729833","0.000121083"
"1756.255927","0.0026295","0.000412333","0.000102917"
"1820.885204","0.002156","0.000181667","6.325E-5"
"1717.200486","0.002224083","0.000157833","9.78E-5"
"1719.433179","0.002570417","0.0006145","0.000173083"
"1802.41736","0.002696417","0.000311167","0.000130333"
"1784.852439","0.002488667","0.00025625","8.4E-5"
"1789.635566","0.00196925","0.000119","6.78E-5"
"1827.910373","0.002226417","0.000710167","0.000118833"
"1803.390569","0.002757083","0.000673833","0.000172167"
"1786.216501","0.002815417","0.001553333","0.000107833"
"1795.3431","0.002761333","0.001601583","0.00018775"
"1756.288426","0.002593333","0.00115325","0.000103417"
"1750.2684","0.002238","0.000329","0.000140917"
"1742.921286","0.002176417","0.000214583","0.000105"
"1762.788596","0.002043","0.000167583","0.000117083"
"1832.80212","0.001898167","0.000156","0.000115333"
"1819.874708","0.002050667","0.00017525","9.21E-5"
"1842.045794","0.0022605","0.000206333","8.04E-5"
"1857.705972","0.002812917","0.000428917","0.000164667"
"1905.118541","0.002835667","0.0015115","0.000156583"
"1825.158432","0.002428917","0.000212083","0.00012375"
"1832.308052","0.002362333","0.00067425","0.000127333"
"1841.479188","0.002425917","0.000237083","0.000153583"
"1983.958114","0.002381917","0.001442417","0.000136417"
"1794.052481","0.002605833","0.002472667","0.000165917"
"1826.228814","0.002660167","0.000338083","0.000127"
"1875.531022","0.002491833","0.000357667","0.000139"
"1852.638111","0.00207225","0.000171583","9.54E-5"
"1861.044956","0.002180417","0.000195917","0.000141333"
"1908.92141","0.00240325","0.0001805","0.00011975"
"1932.39907","0.0026115","0.000356833","0.000165583"
"1893.583722","0.0023675","0.000279667","0.00015"
"1914.240528","0.00277025","0.002774083","0.000192333"
"1914.367462","0.0028185","0.000493333","0.000145083"
"1895.6033","0.002700917","0.00097575","0.000117333"
"1965.538093","0.002291333","0.000231917","0.000179083"
"1955.801365","0.0022115","0.000964333","0.000143667"
"1917.104714","0.003102","0.001042","0.000125083"
"1943.661159","0.002868417","0.000888083","0.000208333"
"1948.267737","0.002818917","0.0006315","0.0001455"
"1884.035343","0.002883","0.001096833","0.00018875"
"1957.637601","0.002698833","0.000785667","0.000183417"
"1962.046114","0.0026515","0.00044325","0.000139333"
"1948.929324","0.002755667","0.001396417","0.000131583"
"1929.266661","0.002956","0.001689417","0.000154917"
"1960.475084","0.00333","0.004290583","0.000201333"
"2014.773087","0.0033715","0.002785833","0.000192583"
"1934.761519","0.0030845","0.001994083","0.000147833"
"1923.584107","0.0028505","0.001051917","0.000136333"
"1946.289527","0.003036583","0.001105167","0.00012625"
"1984.473916","0.002854","0.00108","0.00012225"
"1941.890182","0.00293375","0.000803417","0.000342417"
"1991.620295","0.002833583","0.000529167","0.00013875"
"2023.282566","0.003054083","0.001969167","0.000153083"
"1966.625296","0.002406583","0.000227667","0.000129583"
"1944.89633","0.002972917","0.001161167","0.00016175"
"1937.789621","0.002553417","0.000276","0.000161"
"2009.87152","0.002215333","0.000215583","0.000131167"
"2083.42787","0.002613","0.000309333","0.0001315"
"2049.16361","0.0033805","0.005032583","0.000160167"
"2034.246157","0.002828167","0.001175","0.000168417"
"2036.365915","0.002999083","0.001774667","0.00015325"
"2004.590841","0.003446167","0.006459417","0.000173333"
"1978.162986","0.003143167","0.001376917","0.000185667"
"2009.153608","0.003071667","0.000511083","0.000175667"
"2060.910721","0.002882917","0.002059333","0.000186083"
"2064.809216","0.002888917","0.00106275","0.000203667"
"2023.46791","0.00253875","0.00035725","0.000141"
"2003.973389","0.00298275","0.001727833","0.000172"
"2092.596068","0.002790333","0.000951083","0.000165833"
"2084.892036","0.002911833","0.002584167","0.000143833"
"2067.622941","0.002774833","0.000827667","0.000144333"
"2075.314104","0.00283575","0.000611","0.000184333"
"2065.150416","0.003342167","0.00499875","0.000149917"
"2044.798819","0.0030805","0.001123083","0.000218"
"2049.345893","0.003073583","0.001649667","0.00014475"
"2082.373092","0.00289975","0.001554667","0.0001375"
"2103.582803","0.002826917","0.001665083","0.0001325"
"2162.150456","0.003140083","0.002304083","0.0001455"
"2059.50828","0.003224333","0.0039595","0.000228917"
"2055.278358","0.003121583","0.00175825","0.000124917"
"2002.066065","0.00289225","0.001842333","0.000158167"
"1881.201214","0.002692","0.001712833","0.000143"
"1937.039919","0.003112667","0.001464667","0.000176083"
"1912.793468","0.002914083","0.00137975","0.00012375"
"1875.815413","0.002809833","0.000462083","0.000213417"
"1968.366022","0.002911583","0.005037917","0.000121083"
"1996.556081","0.003019083","0.001465083","0.0001345"
"2025.594425","0.002717167","0.000383333","0.000151167"
"1996.975172","0.00272175","0.001725583","0.000169083"
"2024.196197","0.002243083","0.0002475","0.000126917"
"2055.917241","0.002836667","0.001047833","0.000191"
"2056.218007","0.0031215","0.002883583","0.000146917"
"1952.756754","0.003128333","0.003363","0.000147417"
"1975.208158","0.003437333","0.00132875","0.000203417"
"2043.246257","0.003263417","0.001782917","0.000184167"
"1997.864773","0.003046833","0.00224575","0.000177083"
"1998.112776","0.0029205","0.00256825","0.000183583"
"2067.99721","0.003015333","0.001337583","0.00020275"
"2024.506394","0.002364333","0.000244583","0.000203667"
"2046.650596","0.002413667","0.000691667","0.000114"
"2044.529524","0.003434333","0.002974583","0.000179583"
"2048.016787","0.0024105","0.000273083","0.00015325"
"1956.553099","0.003102417","0.001676333","0.0001745"
"2143.43848","0.003102417","0.000876167","0.000183167"
"2050.673661","0.002869","0.001160833","0.00015225"
"2094.82974","0.003083833","0.00243725","0.000159833"
"2069.763836","0.002528667","0.000816833","0.000123333"
"2047.622533","0.00292","0.002404917","0.00013325"
"2036.936372","0.002803417","0.00068725","0.000169417"
"2042.381305","0.002757417","0.0006075","0.000146333"
"2052.242292","0.002984417","0.004330333","0.000153917"
"2008.860036","0.002572833","0.000297583","0.000128083"
"2033.580396","0.003089083","0.0017385","0.000145583"
"2050.667283","0.003073667","0.0022875","0.000218167"
"2004.746639","0.002858167","0.0003525","0.000154333"
"2070.669446","0.003103333","0.003886083","0.000157"
"2060.602596","0.003044417","0.001623333","0.000114083"
"2005.206587","0.003053","0.002664417","0.000123833"
"2037.008154","0.002809333","0.001819333","0.000114833"
"2042.047165","0.002551833","0.00041225","0.000168417"
"2129.218679","0.00327425","0.001248667","0.000212583"
"2030.166653","0.003190917","0.003026667","0.000160333"
"2036.769776","0.003247667","0.001132667","0.000119583"
"2143.124082","0.00253025","0.000330417","0.000106417"
"2041.083762","0.002561583","0.0011565","0.000135833"
"2106.594956","0.002555917","0.001474833","0.0001375"
"2138.154848","0.0021585","0.000338333","0.000160417"
"2089.006667","0.0032605","0.001387333","0.00013"
"2081.169786","0.003379","0.003149417","0.00015625"
"2112.314309","0.0021875","0.000312833","0.00011825"
"2103.078661","0.002188083","0.000283167","0.00012375"
"2188.616851","0.002274917","0.000773833","0.000144333"
"2202.360849","0.002108","0.0003635","0.0001085"
"2112.964782","0.003209333","0.004084417","0.000143083"
"2114.425134","0.00254","0.000863417","0.000121667"
"2092.942878","0.002578917","0.000855167","0.000149"
"2095.386269","0.002752083","0.0033005","0.0001005"
"2133.129834","0.0027015","0.001987917","0.000125667"
"2123.868258","0.0020965","0.000246667","0.000121417"
"2168.296263","0.00212925","0.000281583","8.83E-5"
"2126.600572","0.001936833","0.00013425","9.83E-5"
"2035.11904","0.00196525","0.000170667","8.175E-5"
"2119.787723","0.002133417","0.000221167","0.000104167"
"2054.746045","0.001918583","0.001058333","9.42E-5"
"2099.59256","0.002504417","0.00238275","0.00013975"
"2128.799481","0.003128583","0.000984833","0.00017475"
"2170.839251","0.00314925","0.001790083","0.000186083"
"2107.956021","0.003118583","0.002598083","0.000160167"
"2109.911615","0.003216417","0.003359","0.000172167"
"2080.259814","0.0035885","0.00900675","0.000124917"
"2175.504044","0.003067583","0.001420417","0.000120167"
"2219.380891","0.003047083","0.001874917","0.000138333"
"2091.606852","0.002872583","0.002263167","0.000153583"
"2175.135949","0.002378917","0.0002595","0.0001155"
"2267.381634","0.002121167","0.000401583","0.000109167"
"2170.4697","0.00215825","0.000184583","0.000102667"
"2188.911008","0.002153417","0.000302167","0.000107417"
"2211.482837","0.002083583","0.000240333","8.62E-5"
"2169.114143","0.002365833","0.00111775","8.62E-5"
"2162.899055","0.002257833","0.00022625","8.86E-5"
"2206.801511","0.002082083","0.0002705","8.98E-5"
"2224.60938","0.002110667","0.001866833","0.000110417"
"2246.625058","0.00222925","0.000220417","0.00012675"
"2255.149493","0.002151","0.000909167","0.000102333"
"2304.892788","0.00208025","0.00022225","8.76E-5"
"2508.127403","0.002211083","0.00054125","0.00012275"
"2266.314665","0.00333475","0.01311625","0.000119"
"2253.992123","0.0026645","0.00178525","0.000125833"
"2248.218203","0.003956917","0.007717833","0.00018075"
"2207.021306","0.0039515","0.01092125","0.000141667"
"2166.83079","0.003199","0.005607083","0.000156417"
"2255.005466","0.00325525","0.004684833","0.0001385"
"2260.38459","0.004308417","0.016809167","0.000174333"
"2268.601356","0.003839167","0.010527917","0.000119833"
"2226.915122","0.003315417","0.006253583","0.000135417"
"2232.308658","0.003404333","0.005134","0.000146583"
"2253.756777","0.00330875","0.00562725","0.000147667"
"2214.757917","0.003194583","0.003792167","0.000160167"
"2231.908333","0.003528667","0.006809667","0.00016025"
"2201.146553","0.003304833","0.00454225","0.000123333"
"2283.651227","0.0036285","0.003736917","0.00017375"
"2219.768574","0.003837","0.007092083","0.000165833"
"2216.916392","0.0036635","0.0063535","0.00013525"
"2213.746869","0.00426525","0.014979667","0.000189833"
"2305.971073","0.003616833","0.007949083","0.000146167"
"2264.978355","0.00344","0.004676","0.000143917"
"2150.456503","0.002931917","0.002452667","0.000196667"
"2248.593849","0.003813583","0.009877167","0.000160667"
"2258.31894","0.003806917","0.010636583","0.00014225"
"2249.69434","0.003908667","0.012953167","0.000154333"
"2241.801101","0.003771083","0.010438917","0.000142917"
"2278.666214","0.00361625","0.008661667","0.000136167"
"2231.331016","0.004213333","0.017143417","0.000137917"
"2178.929627","0.003809667","0.008265833","0.000146833"
"2248.253851","0.004001667","0.01150125","0.000146917"
"2269.377825","0.003556333","0.00654775","0.000126333"
"2327.500625","0.003751667","0.00986375","0.0001385"
"2271.112754","0.003592167","0.007147333","0.000152417"
"2252.753941","0.003540667","0.007228","0.000132167"
"2231.305932","0.003456167","0.006649083","0.000117667"
"2225.022807","0.003465","0.007129167","0.000132167"
"2277.069658","0.003848167","0.01179325","0.00013075"
"2154.182777","0.003540083","0.007008417","0.000125083"
"2183.457183","0.003934417","0.010867417","0.000150417"
"2247.548236","0.003697833","0.00956875","0.000119333"
"2137.784991","0.002672583","0.000466417","0.000136417"
"2153.22869","0.004292083","0.019256917","0.000144417"
"2209.276641","0.003500083","0.00509075","0.000126667"
"2255.18305","0.003855917","0.011642417","0.000161333"
"2245.906687","0.004204667","0.018374167","0.0001505"
"2248.09279","0.003593167","0.00862375","0.000117833"
"2153.037647","0.004593167","0.022293417","0.0001495"
"2218.478363","0.004339583","0.01690875","0.000190667"
"2300.935584","0.003512667","0.005500833","0.00018175"
"2289.080779","0.003605167","0.007137417","0.000140917"
"2242.676589","0.00365075","0.008929","0.000119"
"2341.412238","0.004068417","0.015049833","0.000148583"
"2353.72024","0.003860083","0.012031667","0.000158417"
"2338.950781","0.003455","0.007394083","0.000140417"
"2281.425301","0.002658667","0.004562833","0.000113667"
"2206.61572","0.003909667","0.015887667","0.000126167"
"2252.414751","0.00428925","0.017692417","0.000140583"
"2260.078233","0.003731667","0.009719917","0.000141083"
"2258.055128","0.0041955","0.018916833","0.0001695"
"2239.679803","0.004029667","0.012327167","0.000214333"
"2235.763573","0.004105833","0.013540167","0.00014575"
"2224.042389","0.004934","0.030601917","0.000103917"
"2209.907646","0.0045445","0.02014875","0.000135833"
"2278.178582","0.003903167","0.014428833","0.000115417"
"2236.129389","0.003774583","0.01009575","0.000139417"
"2231.151538","0.003438583","0.0057465","0.000146417"
"2206.321165","0.004011167","0.0195495","0.0001205"
"2230.240169","0.003527167","0.007022833","0.000124833"
"2262.959811","0.003711333","0.010828167","0.000149667"
"2110.999169","0.003866167","0.010202417","0.00014725"
"2208.731171","0.003702333","0.006697917","0.000125833"
"2197.252281","0.004082333","0.015854083","0.000134583"
"2206.750048","0.004151417","0.014843667","0.000166083"
"2179.405561","0.004817083","0.029593417","0.000115833"
"2187.341754","0.004754667","0.02708675","0.000119167"
"2299.640438","0.003540167","0.005404583","0.000147417"
"2253.790898","0.004286083","0.01805025","0.00014075"
"2303.020557","0.00366825","0.008965","0.000116083"
"2285.814488","0.003524167","0.006068917","0.000147417"
"2289.751399","0.003311583","0.0072205","0.00014475"
"2328.511571","0.003757833","0.010248917","0.000137333"
"2280.825886","0.0036505","0.013828833","0.000122667"
"2273.960645","0.0038675","0.011110333","0.00014125"
"2235.096857","0.003832417","0.010934833","0.000157833"
"2254.410632","0.004210917","0.02033525","0.000123583"
"2191.706683","0.005129083","0.036483833","0.000101"
"2258.393066","0.00438825","0.022700583","8.69E-5"
"2226.192252","0.003724333","0.007903","9.38E-5"
"2294.762667","0.004326917","0.022364","7.56E-5"
"2261.277887","0.003905083","0.013818833","0.000122583"
"2244.797934","0.003652583","0.012381583","0.00010625"
"2278.291447","0.00389525","0.013693833","0.000124917"
"2247.0944","0.004243667","0.020812333","5.37E-5"
"2282.137434","0.00401625","0.0159305","7.51E-5"
"2287.014475","0.003519417","0.009239417","0.000104083"
"2335.096221","0.00395525","0.014586167","4.99E-5"
"2276.799136","0.003621417","0.009635333","8.9E-5"
"2274.90191","0.004938833","0.033794917","7.95E-5"
"2174.005431","0.0051375","0.034541583","0.0001265"
"2212.654364","0.003650417","0.0118905","7.99E-5"
"2241.70109","0.004167667","0.013010833","9.55E-5"
"2192.353804","0.004491333","0.021574417","9.83E-5"
"2386.38187","0.0042575","0.017590583","0.000115667"
"2231.982657","0.004594583","0.025874667","0.000109667"
"2359.395285","0.003909083","0.011962417","0.000122167"
"2336.390747","0.003990417","0.016091083","0.000121833"
"2314.560853","0.0040145","0.01450875","0.0001165"
"2388.119103","0.003104083","0.00689575","0.000163333"
"2289.061128","0.004758083","0.027651833","0.000124583"
"2239.705614","0.005199583","0.03337975","0.000126"
"2318.718515","0.004299833","0.01449","0.000152167"
"2400.706415","0.003950833","0.015298","0.000111417"
"2373.109211","0.004185833","0.018534417","0.000121833"
"2296.4908","0.00479225","0.028638083","0.000150917"
"2284.921171","0.004886333","0.02550925","0.000140667"
"2219.76842","0.005300833","0.037656083","0.000117417"
"2287.781214","0.004521917","0.021810167","0.000101667"
"2292.038734","0.004854583","0.028512","0.000109"
"2327.280176","0.00435875","0.020153917","0.000109917"
"2307.201423","0.004591333","0.026581833","0.000149167"
"2252.229382","0.004371833","0.021546417","9.56E-5"
"2359.385001","0.004184667","0.015708333","0.00012525"
"2348.402533","0.004527667","0.02358325","0.000111"
"2263.788094","0.005058167","0.035146","0.000111417"
"2320.004681","0.004457167","0.02690275","0.000112417"
"2388.363878","0.004396167","0.01730975","0.00012975"
"2304.149147","0.004795667","0.028512417","0.000125917"
"2350.139999","0.004150333","0.011562417","0.000136667"
"2259.010005","0.004496667","0.019686833","0.00015425"
"2270.388336","0.004096333","0.014332833","0.000126583"
"2256.461772","0.003938583","0.010439583","0.0001125"
"2268.441081","0.00440425","0.02751925","0.0002055"
"2330.832328","0.002487083","0.000500917","0.00013925"
"2322.058622","0.002368833","0.00145075","0.00011875"
"2318.604106","0.005015667","0.028606417","0.000133"
"2311.51749","0.00416275","0.016895417","0.000149833"
"2285.502219","0.004378083","0.015851417","0.000147833"
"2248.538132","0.0047745","0.021613667","0.000218333"
"2300.55844","0.004260833","0.017433417","0.00013075"
"2392.499529","0.00359525","0.006911","0.000156333"
"2277.825932","0.003963167","0.018193083","0.000168667"
"2316.034153","0.003846","0.01933425","0.000141083"
"2251.424885","0.0047915","0.030607917","0.000116917"
"2294.22872","0.004258583","0.014474917","0.000133167"
"2308.930994","0.004556083","0.020697333","0.000138083"
"2274.378","0.004790167","0.025379583","0.000174583"
"2235.420067","0.004939","0.031974583","0.000111167"
"2333.60576","0.004353417","0.02150175","0.000121333"
"2411.555854","0.003983917","0.014573833","0.000117583"
"2377.460694","0.003824583","0.010510833","0.000138167"
"2394.675602","0.003726","0.01266575","0.000145917"
"2436.930705","0.003944917","0.013890083","0.000114083"
"2382.368375","0.004366833","0.024802083","0.000130083"
"2374.618682","0.003780083","0.011965417","0.000142417"
"2365.207975","0.004029083","0.01652925","0.000103083"
"2356.380828","0.0042575","0.01696025","0.000139333"
"2387.873997","0.003786333","0.012007833","0.000105"
"2400.802197","0.003648583","0.0117725","0.000113917"
"2350.503229","0.003418833","0.006408417","0.00013025"
"2377.416889","0.003794917","0.012831833","0.000113833"
"2396.442169","0.003327167","0.010569083","0.000127"
"2321.803916","0.005020667","0.03077925","0.0001445"
"2314.835086","0.005247917","0.036214167","0.000103583"
"2362.775204","0.003836167","0.015030417","0.00010125"
"2402.711537","0.0035655","0.01530125","0.000127"
"2454.784795","0.00337625","0.00914825","0.000130417"
"2351.702103","0.004929","0.02867675","0.00011775"
"2339.444877","0.004534083","0.024354333","0.000144083"
"2406.240266","0.004526083","0.03035175","0.00014675"
"2448.196811","0.003891833","0.015932333","0.000113083"
"2461.293586","0.004523333","0.02234925","0.000194417"
"2413.207792","0.004785333","0.028472417","0.000172333"
"2369.449271","0.004393083","0.020117583","0.0001615"
"2350.464987","0.004311417","0.01954425","0.000161917"
"2464.70359","0.003837","0.012861417","0.000116167"
"2515.676379","0.003989417","0.014759333","0.000172583"
"2419.015279","0.0041325","0.018483167","0.000139917"
"2454.638623","0.003963583","0.015884583","0.0001475"
"2460.910867","0.0037855","0.011668","0.000137"
"2492.139088","0.004194667","0.020093417","0.000180417"
"2431.305257","0.005421833","0.03949025","0.000168417"
"2464.388549","0.004364417","0.020580083","0.000119583"
"2552.477633","0.004140167","0.014718083","0.000173333"
"2442.464061","0.004228833","0.019385583","0.0001745"
"2489.960054","0.004869","0.031003333","0.000158917"
"2535.89142","0.00429625","0.021568583","0.000150083"
"2418.509148","0.005044917","0.035394583","0.000124333"
"2513.956763","0.004081417","0.015779667","0.0001575"
"2529.345638","0.00374575","0.020609667","0.000138"
"2597.215222","0.003936083","0.015801167","0.000151583"
"2643.781113","0.002501417","0.001958917","0.000112333"
"2639.143485","0.002686083","0.004947417","0.000101833"
"2581.150415","0.004152333","0.021033667","0.00014075"
"2606.441574","0.00403175","0.0144025","0.000122417"
"2571.486622","0.003898167","0.016336","0.000143583"
"2497.141901","0.003737417","0.0114355","0.0001635"
"2515.556771","0.00408075","0.016527083","0.000148583"
"2506.907506","0.004149917","0.0194155","0.000147"
"2477.771852","0.004240583","0.026038583","0.00011675"
"2398.220268","0.00462175","0.0315675","0.0001035"
"2504.532174","0.00435075","0.023301833","0.000138"
"2408.05938","0.00407175","0.017837917","0.000139"
"2404.154379","0.003611667","0.009941583","0.00015375"
"2393.011819","0.003831083","0.010613583","0.000148"
"2451.543752","0.003946417","0.012958917","0.00012825"
"2456.606062","0.003620583","0.01041025","0.0001145"
"2485.76665","0.004029583","0.016688083","0.00014925"
"2476.201082","0.00364125","0.009661167","0.00013325"
"2393.152341","0.003502667","0.007497333","0.00013925"
"2399.406822","0.004359583","0.023488833","0.0001165"
"2401.903813","0.003793667","0.012387333","0.00015475"
"2395.251978","0.0043825","0.02180625","0.00014"
"2401.173738","0.004042333","0.015671667","0.00012775"
"2383.790983","0.003683","0.011931","0.00011575"
"2392.709336","0.003883667","0.014053","0.0001075"
"2282.380414","0.00478775","0.028165583","0.00010175"
"2299.18532","0.005395583","0.040460083","0.00010875"
"2298.627509","0.004721","0.029262917","0.0001025"
"2283.145838","0.003891917","0.014115167","0.00010825"
"2325.801492","0.003032917","0.00387875","0.000114"
"2295.713562","0.0037935","0.012879583","0.00013625"
"2253.570049","0.003755083","0.009485083","0.00013475"
"2278.36014","0.003617917","0.010422417","0.00017925"
"2243.237895","0.004081","0.014286167","0.00017"
"2298.910814","0.00411025","0.015195833","0.00014975"
"2286.753409","0.003652083","0.0079595","0.00017075"
"2267.711246","0.004081417","0.016145167","0.00012425"
"2246.719861","0.003648417","0.01008125","0.000138"
"2260.34635","0.003740917","0.012377667","0.0001255"
"2198.847523","0.00382525","0.013126333","0.00010375"
"2255.593305","0.004185917","0.016972667","0.0001255"
"2158.91614","0.004161167","0.016310417","0.00011675"
"2196.655594","0.0028535","0.004816917","0.0001265"
"2211.548163","0.003672583","0.00995","0.0001325"
"2150.855302","0.00242725","0.001482333","0.0001385"
"2175.057711","0.00236","0.000715833","9.725E-5"
"2174.156223","0.003263333","0.006659","0.00010175"
"2077.292668","0.004437167","0.020258167","0.000144"
"2042.418166","0.00402","0.018661667","0.0001205"
"2111.282831","0.003356667","0.00647025","0.00012325"
"2091.465161","0.004044583","0.014902667","0.00015025"
"2068.262632","0.003690667","0.008208667","0.00013675"
"2016.224818","0.003539917","0.00520775","0.00012525"
"2010.045515","0.003460333","0.006411583","0.00014475"
"1971.41626","0.004537083","0.01808825","0.00012125"
"2001.079474","0.003225917","0.004833917","0.000141"
"1979.731258","0.00215725","0.000342917","0.00012925"
"1895.657476","0.00296625","0.005118917","0.000138"
"1975.021514","0.003767167","0.01050325","0.0001045"
"1877.666261","0.002061167","0.000291167","0.000153"
